term_id	term_label	exclusion_reason	exclude_children
OMIM:172250	PHOSPHOGLYCERATE MUTASE 1; PGAM1	MONDO:excludeNonDisease	TRUE
OMIM:172270	PHOSPHOGLYCERATE KINASE 2; PGK2	MONDO:excludeNonDisease	TRUE
OMIM:172280	PHOSPHOGLYCOLATE PHOSPHATASE; PGP	MONDO:excludeNonDisease	TRUE
OMIM:172400	GLUCOSE-6-PHOSPHATE ISOMERASE; GPI	MONDO:excludeNonDisease	TRUE
OMIM:172405	PHOSPHOLAMBAN; PLN	MONDO:excludeNonDisease	TRUE
OMIM:172410	PHOSPHOLIPASE A2, GROUP IB; PLA2G1B	MONDO:excludeNonDisease	TRUE
OMIM:172411	PHOSPHOLIPASE A2, GROUP IIA; PLA2G2A	MONDO:excludeNonDisease	TRUE
OMIM:172420	PHOSPHOLIPASE C, GAMMA-1; PLCG1	MONDO:excludeNonDisease	TRUE
OMIM:172430	ENOLASE 1; ENO1	MONDO:excludeNonDisease	TRUE
OMIM:172439	PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE; PAICS	MONDO:excludeNonDisease	TRUE
OMIM:172450	PHOSPHORIBOSYLPYROPHOSPHATE AMIDOTRANSFERASE; PPAT	MONDO:excludeNonDisease	TRUE
OMIM:172460	METHYLENETETRAHYDROFOLATE DEHYDROGENASE 1; MTHFD1	MONDO:excludeNonDisease	TRUE
OMIM:172470	PHOSPHORYLASE KINASE, MUSCLE, GAMMA-1; PHKG1	MONDO:excludeNonDisease	TRUE
OMIM:172471	PHOSPHORYLASE KINASE, TESTIS/LIVER, GAMMA-2; PHKG2	MONDO:excludeNonDisease	TRUE
OMIM:172480	PHOSPHOSERINE PHOSPHATASE; PSPH	MONDO:excludeNonDisease	TRUE
OMIM:172490	PHOSPHORYLASE KINASE, BETA SUBUNIT; PHKB	MONDO:excludeNonDisease	TRUE
OMIM:172860	SERPIN PEPTIDASE INHIBITOR, CLADE F, MEMBER 1; SERPINF1	MONDO:excludeNonDisease	TRUE
OMIM:173110	POU DOMAIN, CLASS 1, TRANSCRIPTION FACTOR 1; POU1F1	MONDO:excludeNonDisease	TRUE
OMIM:173120	SECRETORY GRANULE NEUROENDOCRINE PROTEIN 1; SGNE1	MONDO:excludeNonDisease	TRUE
OMIM:173310	PROGESTAGEN-ASSOCIATED ENDOMETRIAL PROTEIN; PAEP	MONDO:excludeNonDisease	TRUE
OMIM:173320	RIBONUCLEASE/ANGIOGENIN INHIBITOR 1; RNH1	MONDO:excludeNonDisease	TRUE
OMIM:173321	SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 6; SERPINB6	MONDO:excludeNonDisease	TRUE
OMIM:173325	JUNCTION PLAKOGLOBIN; JUP	MONDO:excludeNonDisease	TRUE
OMIM:173335	ECTONUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE 1; ENPP1	MONDO:excludeNonDisease	TRUE
OMIM:173340	PLASMINOGEN-LIKE B1; PLGLB1	MONDO:excludeNonDisease	TRUE
OMIM:173350	PLASMINOGEN; PLG	MONDO:excludeNonDisease	TRUE
OMIM:173360	SERPIN PEPTIDASE INHIBITOR, CLADE E (NEXIN, PLASMINOGEN ACTIVATOR INHIBITOR TYPE 1), MEMBER 1; SERPINE1	MONDO:excludeNonDisease	TRUE
OMIM:173370	PLASMINOGEN ACTIVATOR, TISSUE; PLAT	MONDO:excludeNonDisease	TRUE
OMIM:173390	SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 2; SERPINB2	MONDO:excludeNonDisease	TRUE
OMIM:173391	PLASMINOGEN ACTIVATOR RECEPTOR, UROKINASE-TYPE; PLAUR	MONDO:excludeNonDisease	TRUE
OMIM:173393	PLATELET-ACTIVATING FACTOR RECEPTOR; PTAFR	MONDO:excludeNonDisease	TRUE
OMIM:173410	PLATELET-DERIVED GROWTH FACTOR RECEPTOR, BETA; PDGFRB	MONDO:excludeNonDisease	TRUE
OMIM:173430	PLATELET-DERIVED GROWTH FACTOR, ALPHA POLYPEPTIDE; PDGFA	MONDO:excludeNonDisease	TRUE
OMIM:173445	PLATELET-ENDOTHELIAL CELL ADHESION MOLECULE 1; PECAM1	MONDO:excludeNonDisease	TRUE
OMIM:173460	PLATELET FACTOR 4; PF4	MONDO:excludeNonDisease	TRUE
OMIM:173461	PLATELET FACTOR 4, VARIANT 1; PF4V1	MONDO:excludeNonDisease	TRUE
OMIM:173470	INTEGRIN, BETA-3; ITGB3	MONDO:excludeNonDisease	TRUE
OMIM:173490	PLATELET-DERIVED GROWTH FACTOR RECEPTOR, ALPHA; PDGFRA	MONDO:excludeNonDisease	TRUE
OMIM:173510	CD36 ANTIGEN; CD36	MONDO:excludeNonDisease	TRUE
OMIM:173511	GLYCOPROTEIN V, PLATELET; GP5	MONDO:excludeNonDisease	TRUE
OMIM:173515	GLYCOPROTEIN IX, PLATELET; GP9	MONDO:excludeNonDisease	TRUE
OMIM:173570	PLECKSTRIN; PLEK	MONDO:excludeNonDisease	TRUE
OMIM:173610	SELECTIN P; SELP	MONDO:excludeNonDisease	TRUE
OMIM:173850	POLIOVIRUS RECEPTOR; PVR	MONDO:excludeNonDisease	TRUE
OMIM:173870	POLY(ADP-RIBOSE) POLYMERASE 1; PARP1	MONDO:excludeNonDisease	TRUE
OMIM:173880	POLYMERIC IMMUNOGLOBULIN RECEPTOR; PIGR	MONDO:excludeNonDisease	TRUE
OMIM:173910	POLYCYSTIN 2; PKD2	MONDO:excludeNonDisease	TRUE
OMIM:174760	POLYMERASE, DNA, BETA; POLB	MONDO:excludeNonDisease	TRUE
OMIM:174761	POLYMERASE (DNA-DIRECTED), DELTA 1, CATALYTIC SUBUNIT; POLD1	MONDO:excludeNonDisease	TRUE
OMIM:174762	POLYMERASE, DNA, EPSILON; POLE	MONDO:excludeNonDisease	TRUE
OMIM:174763	POLYMERASE, DNA, GAMMA; POLG	MONDO:excludeNonDisease	TRUE
OMIM:174880	LYMPHOCYTE CYTOSOL POLYPEPTIDE, 100-KD	MONDO:excludeNonDisease	TRUE
OMIM:176256	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAW-RELATED SUBFAMILY, MEMBER 2; KCNC2	MONDO:excludeNonDisease	TRUE
OMIM:176257	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 6; KCNA6	MONDO:excludeNonDisease	TRUE
OMIM:176258	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAW-RELATED SUBFAMILY, MEMBER 1; KCNC1	MONDO:excludeNonDisease	TRUE
OMIM:176260	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 1; KCNA1	MONDO:excludeNonDisease	TRUE
OMIM:176261	POTASSIUM CHANNEL, VOLTAGE-GATED, ISK-RELATED SUBFAMILY, MEMBER 1; KCNE1	MONDO:excludeNonDisease	TRUE
OMIM:176262	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 2; KCNA2	MONDO:excludeNonDisease	TRUE
OMIM:176263	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 3; KCNA3	MONDO:excludeNonDisease	TRUE
OMIM:176264	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAW-RELATED SUBFAMILY, MEMBER 3; KCNC3	MONDO:excludeNonDisease	TRUE
OMIM:176265	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAW-RELATED SUBFAMILY, MEMBER 4; KCNC4	MONDO:excludeNonDisease	TRUE
OMIM:176266	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 4; KCNA4	MONDO:excludeNonDisease	TRUE
OMIM:176267	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 5; KCNA5	MONDO:excludeNonDisease	TRUE
OMIM:176268	POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 7; KCNA7	MONDO:excludeNonDisease	TRUE
OMIM:176290	DELTA-LIKE NONCANONICAL NOTCH LIGAND 1; DLK1	MONDO:excludeNonDisease	TRUE
OMIM:176300	TRANSTHYRETIN; TTR	MONDO:excludeNonDisease	TRUE
OMIM:176310	PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 1; PBX1	MONDO:excludeNonDisease	TRUE
OMIM:176311	PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 2; PBX2	MONDO:excludeNonDisease	TRUE
OMIM:176312	PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 3; PBX3	MONDO:excludeNonDisease	TRUE
OMIM:176385	PAPPALYSIN 1; PAPPA	MONDO:excludeNonDisease	TRUE
OMIM:176390	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 1; PSG1	MONDO:excludeNonDisease	TRUE
OMIM:176391	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 2; PSG2	MONDO:excludeNonDisease	TRUE
OMIM:176392	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 3; PSG3	MONDO:excludeNonDisease	TRUE
OMIM:176393	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 4; PSG4	MONDO:excludeNonDisease	TRUE
OMIM:176394	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 5; PSG5	MONDO:excludeNonDisease	TRUE
OMIM:176395	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 6; PSG6	MONDO:excludeNonDisease	TRUE
OMIM:176396	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 7; PSG7	MONDO:excludeNonDisease	TRUE
OMIM:176397	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 8; PSG8	MONDO:excludeNonDisease	TRUE
OMIM:176398	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 9; PSG9	MONDO:excludeNonDisease	TRUE
OMIM:176399	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 10, PSEUDOGENE; PSG10P	MONDO:excludeNonDisease	TRUE
OMIM:176401	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 11; PSG11	MONDO:excludeNonDisease	TRUE
OMIM:176420	PREGNANCY ZONE PROTEIN; PZP	MONDO:excludeNonDisease	TRUE
OMIM:176590	PROFILIN 2; PFN2	MONDO:excludeNonDisease	TRUE
OMIM:176610	PROFILIN 1; PFN1	MONDO:excludeNonDisease	TRUE
OMIM:176635	PRIMASE POLYPEPTIDE 1; PRIM1	MONDO:excludeNonDisease	TRUE
OMIM:176636	PRIMASE POLYPEPTIDE 2A; PRIM2A	MONDO:excludeNonDisease	TRUE
OMIM:176640	PRION PROTEIN; PRNP	MONDO:excludeNonDisease	TRUE
OMIM:176705	PROHIBITIN; PHB	MONDO:excludeNonDisease	TRUE
OMIM:176710	PROCOLLAGEN-PROLINE, 2-OXOGLUTARATE-4-DIOXYGENASE, ALPHA SUBUNIT, ISOFORM 1; P4HA1	MONDO:excludeNonDisease	TRUE
OMIM:176720	PROLACTIN-INDUCIBLE PROTEIN; PIP	MONDO:excludeNonDisease	TRUE
OMIM:176730	INSULIN; INS	MONDO:excludeNonDisease	TRUE
OMIM:176740	PROLIFERATING CELL NUCLEAR ANTIGEN; PCNA	MONDO:excludeNonDisease	TRUE
OMIM:176741	MARKER OF PROLIFERATION KI67; MKI67	MONDO:excludeNonDisease	TRUE
OMIM:176760	PROLACTIN; PRL	MONDO:excludeNonDisease	TRUE
OMIM:176761	PROLACTIN RECEPTOR; PRLR	MONDO:excludeNonDisease	TRUE
OMIM:176763	PEROXIREDOXIN 1; PRDX1	MONDO:excludeNonDisease	TRUE
OMIM:176785	PROLYLCARBOXYPEPTIDASE; PRCP	MONDO:excludeNonDisease	TRUE
OMIM:176790	PROCOLLAGEN-PROLINE, 2-OXOGLUTARATE-4-DIOXYGENASE, BETA SUBUNIT; P4HB	MONDO:excludeNonDisease	TRUE
OMIM:176793	PRO-MELANIN-CONCENTRATING HORMONE-LIKE 1, PSEUDOGENE; PMCHL1	MONDO:excludeNonDisease	TRUE
OMIM:176794	PRO-MELANIN-CONCENTRATING HORMONE-LIKE 2, PSEUDOGENE; PMCHL2	MONDO:excludeNonDisease	TRUE
OMIM:176795	PRO-MELANIN-CONCENTRATING HORMONE; PMCH	MONDO:excludeNonDisease	TRUE
OMIM:176797	ZINC FINGER- AND BTB DOMAIN-CONTAINING PROTEIN 16; ZBTB16	MONDO:excludeNonDisease	TRUE
OMIM:176801	PROSAPOSIN; PSAP	MONDO:excludeNonDisease	TRUE
OMIM:176802	PROSTAGLANDIN E RECEPTOR 1, EP1 SUBTYPE; PTGER1	MONDO:excludeNonDisease	TRUE
OMIM:176803	PROSTAGLANDIN D2 SYNTHASE, BRAIN; PTGDS	MONDO:excludeNonDisease	TRUE
OMIM:176804	PROSTAGLANDIN E RECEPTOR 2, EP2 SUBTYPE; PTGER2	MONDO:excludeNonDisease	TRUE
OMIM:176805	PROSTAGLANDIN-ENDOPEROXIDE SYNTHASE 1; PTGS1	MONDO:excludeNonDisease	TRUE
OMIM:176806	PROSTAGLANDIN E RECEPTOR 3, EP3 SUBTYPE; PTGER3	MONDO:excludeNonDisease	TRUE
OMIM:176820	KALLIKREIN-RELATED PEPTIDASE 3; KLK3	MONDO:excludeNonDisease	TRUE
OMIM:176830	PROOPIOMELANOCORTIN; POMC	MONDO:excludeNonDisease	TRUE
OMIM:176842	PROTEASOME SUBUNIT, ALPHA-TYPE, 2; PSMA2	MONDO:excludeNonDisease	TRUE
OMIM:176843	PROTEASOME SUBUNIT, ALPHA-TYPE, 3; PSMA3	MONDO:excludeNonDisease	TRUE
OMIM:176844	PROTEASOME SUBUNIT, ALPHA-TYPE, 5; PSMA5	MONDO:excludeNonDisease	TRUE
OMIM:176845	PROTEASOME COMPONENT 8; PSC8	MONDO:excludeNonDisease	TRUE
OMIM:176846	PROTEASOME SUBUNIT, ALPHA-TYPE, 4; PSMA4	MONDO:excludeNonDisease	TRUE
OMIM:176847	PROTEASOME 20S SUBUNIT, BETA-TYPE, 10; PSMB10	MONDO:excludeNonDisease	TRUE
OMIM:176851	PROTEIN-L-ISOASPARTATE (D-ASPARTATE) O-METHYLTRANSFERASE; PCMT1	MONDO:excludeNonDisease	TRUE
OMIM:176870	ALPHA-1 MICROGLOBULIN/BIKUNIN PRECURSOR; AMBP	MONDO:excludeNonDisease	TRUE
OMIM:176871	EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE 2; EIF2AK2	MONDO:excludeNonDisease	TRUE
OMIM:176872	MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1; MAP2K1	MONDO:excludeNonDisease	TRUE
OMIM:176873	CYCLIN-DEPENDENT KINASE 11B; CDK11B	MONDO:excludeNonDisease	TRUE
OMIM:176875	PROTEIN PHOSPHATASE 1, CATALYTIC SUBUNIT, ALPHA ISOFORM; PPP1CA	MONDO:excludeNonDisease	TRUE
OMIM:176876	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 11; PTPN11	MONDO:excludeNonDisease	TRUE
OMIM:176877	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 3; PTPN3	MONDO:excludeNonDisease	TRUE
OMIM:176878	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 4; PTPN4	MONDO:excludeNonDisease	TRUE
OMIM:176879	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 5; PTPN5	MONDO:excludeNonDisease	TRUE
OMIM:176880	PROTEIN S; PROS1	MONDO:excludeNonDisease	TRUE
OMIM:176882	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, BETA; PTPRB	MONDO:excludeNonDisease	TRUE
OMIM:176883	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 6; PTPN6	MONDO:excludeNonDisease	TRUE
OMIM:176884	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, ALPHA; PTPRA	MONDO:excludeNonDisease	TRUE
OMIM:176885	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 1; PTPN1	MONDO:excludeNonDisease	TRUE
OMIM:176886	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, GAMMA; PTPRG	MONDO:excludeNonDisease	TRUE
OMIM:176887	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 2; PTPN2	MONDO:excludeNonDisease	TRUE
OMIM:176888	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, MU; PTPRM	MONDO:excludeNonDisease	TRUE
OMIM:176889	PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 7; PTPN7	MONDO:excludeNonDisease	TRUE
OMIM:176891	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, ZETA-1; PTPRZ1	MONDO:excludeNonDisease	TRUE
OMIM:176892	PROTEIN KINASE, cAMP-DEPENDENT, CATALYTIC, BETA; PRKACB	MONDO:excludeNonDisease	TRUE
OMIM:176893	PROTEIN KINASE, cAMP-DEPENDENT, CATALYTIC, GAMMA; PRKACG	MONDO:excludeNonDisease	TRUE
OMIM:176894	PROTEIN KINASE, cGMP-DEPENDENT, REGULATORY, TYPE I; PRKG1	MONDO:excludeNonDisease	TRUE
OMIM:176895	PROTEIN Z; PROZ	MONDO:excludeNonDisease	TRUE
OMIM:176910	PROTEIN KINASE, cAMP-DEPENDENT, REGULATORY, TYPE II, ALPHA; PRKAR2A	MONDO:excludeNonDisease	TRUE
OMIM:176911	PROTEIN KINASE, cAMP-DEPENDENT, REGULATORY, TYPE I, BETA; PRKAR1B	MONDO:excludeNonDisease	TRUE
OMIM:176912	PROTEIN KINASE, cAMP-DEPENDENT, REGULATORY, TYPE II, BETA; PRKAR2B	MONDO:excludeNonDisease	TRUE
OMIM:176914	PROTEIN PHOSPHATASE 1, CATALYTIC SUBUNIT, GAMMA ISOFORM; PPP1CC	MONDO:excludeNonDisease	TRUE
OMIM:176915	PROTEIN PHOSPHATASE 2, CATALYTIC SUBUNIT, ALPHA ISOFORM; PPP2CA	MONDO:excludeNonDisease	TRUE
OMIM:176916	PROTEIN PHOSPHATASE 2, CATALYTIC SUBUNIT, BETA ISOFORM; PPP2CB	MONDO:excludeNonDisease	TRUE
OMIM:176930	COAGULATION FACTOR II; F2	MONDO:excludeNonDisease	TRUE
OMIM:176940	S100 CALCIUM-BINDING PROTEIN A1; S100A1	MONDO:excludeNonDisease	TRUE
OMIM:176941	TYROSINE KINASE 2; TYK2	MONDO:excludeNonDisease	TRUE
OMIM:176942	FPS/FES-RELATED TYROSINE KINASE; FER	MONDO:excludeNonDisease	TRUE
OMIM:176943	FIBROBLAST GROWTH FACTOR RECEPTOR 2; FGFR2	MONDO:excludeNonDisease	TRUE
OMIM:176945	EPHRIN RECEPTOR EphA8; EPHA8	MONDO:excludeNonDisease	TRUE
OMIM:176946	EPHRIN RECEPTOR EphA2; EPHA2	MONDO:excludeNonDisease	TRUE
OMIM:176947	ZETA-CHAIN-ASSOCIATED PROTEIN KINASE; ZAP70	MONDO:excludeNonDisease	TRUE
OMIM:176948	MITOGEN-ACTIVATED PROTEIN KINASE 1; MAPK1	MONDO:excludeNonDisease	TRUE
OMIM:176949	MITOGEN-ACTIVATED PROTEIN KINASE 4; MAPK4	MONDO:excludeNonDisease	TRUE
OMIM:176960	PROTEIN KINASE C, ALPHA; PRKCA	MONDO:excludeNonDisease	TRUE
OMIM:176970	PROTEIN KINASE C, BETA; PRKCB	MONDO:excludeNonDisease	TRUE
OMIM:176975	PROTEIN KINASE C, EPSILON; PRKCE	MONDO:excludeNonDisease	TRUE
OMIM:176977	PROTEIN KINASE C, DELTA; PRKCD	MONDO:excludeNonDisease	TRUE
OMIM:176980	PROTEIN KINASE C, GAMMA; PRKCG	MONDO:excludeNonDisease	TRUE
OMIM:176981	RECEPTOR FOR ACTIVATED PROTEIN KINASE C, 1; RACK1	MONDO:excludeNonDisease	TRUE
OMIM:176982	PROTEIN KINASE C, ZETA FORM; PRKCZ	MONDO:excludeNonDisease	TRUE
OMIM:176990	S100 CALCIUM-BINDING PROTEIN, BETA; S100B	MONDO:excludeNonDisease	TRUE
OMIM:176991	S100 CALCIUM-BINDING PROTEIN A5; S100A5	MONDO:excludeNonDisease	TRUE
OMIM:176992	S100 CALCIUM-BINDING PROTEIN A3; S100A3	MONDO:excludeNonDisease	TRUE
OMIM:176993	S100 CALCIUM-BINDING PROTEIN A2; S100A2	MONDO:excludeNonDisease	TRUE
OMIM:177010	SERPIN PEPTIDASE INHIBITOR, CLADE E (NEXIN, PLASMINOGEN ACTIVATOR INHIBITOR TYPE 1), MEMBER 2; SERPINE2	MONDO:excludeNonDisease	TRUE
OMIM:177015	PROTEIN SERINE KINASE H1; PSKH1	MONDO:excludeNonDisease	TRUE
OMIM:177020	PROTEINASE 3; PRTN3	MONDO:excludeNonDisease	TRUE
OMIM:177040	SERGLYCIN; SRGN	MONDO:excludeNonDisease	TRUE
OMIM:177045	PROTEASOME SUBUNIT, BETA-TYPE, 9; PSMB9	MONDO:excludeNonDisease	TRUE
OMIM:177046	PROTEASOME SUBUNIT, BETA-TYPE, 8; PSMB8	MONDO:excludeNonDisease	TRUE
OMIM:177060	PROTEIN KINASE C SUBSTRATE, 80-KD, HEAVY CHAIN; PRKCSH	MONDO:excludeNonDisease	TRUE
OMIM:177061	MYRISTOYLATED ALANINE-RICH PROTEIN KINASE C SUBSTRATE; MARCKS	MONDO:excludeNonDisease	TRUE
OMIM:177070	PROTEIN 4.2, ERYTHROCYTIC; EPB42	MONDO:excludeNonDisease	TRUE
OMIM:177075	MAF bZIP TRANSCRIPTION FACTOR; MAF	MONDO:excludeNonDisease	TRUE
OMIM:177400	BUTYRYLCHOLINESTERASE; BCHE	MONDO:excludeNonDisease	TRUE
OMIM:178620	SURFACTANT, PULMONARY-ASSOCIATED PROTEIN C; SFTPC	MONDO:excludeNonDisease	TRUE
OMIM:178630	SURFACTANT, PULMONARY-ASSOCIATED PROTEIN A1; SFTPA1	MONDO:excludeNonDisease	TRUE
OMIM:178635	SURFACTANT, PULMONARY-ASSOCIATED PROTEIN D; SFTPD	MONDO:excludeNonDisease	TRUE
OMIM:178640	SURFACTANT, PULMONARY-ASSOCIATED PROTEIN B; SFTPB	MONDO:excludeNonDisease	TRUE
OMIM:178642	SURFACTANT, PULMONARY-ASSOCIATED PROTEIN A2; SFTPA2	MONDO:excludeNonDisease	TRUE
OMIM:178990	MATRIX METALLOPROTEINASE 7; MMP7	MONDO:excludeNonDisease	TRUE
OMIM:179020	PYRIDOXAL KINASE; PDXK	MONDO:excludeNonDisease	TRUE
OMIM:179030	PYROPHOSPHATASE, INORGANIC, 1; PPA1	MONDO:excludeNonDisease	TRUE
OMIM:179035	PYRROLINE-5-CARBOXYLATE REDUCTASE 1; PYCR1	MONDO:excludeNonDisease	TRUE
OMIM:179050	PYRUVATE KINASE, MUSCLE; PKM	MONDO:excludeNonDisease	TRUE
OMIM:179060	PYRUVATE DEHYDROGENASE, BETA POLYPEPTIDE; PDHB	MONDO:excludeNonDisease	TRUE
OMIM:179061	PYRUVATE DEHYDROGENASE, ALPHA-2; PDHA2	MONDO:excludeNonDisease	TRUE
OMIM:179080	RAB GERANYLGERANYL TRANSFERASE, BETA SUBUNIT; RABGGTB	MONDO:excludeNonDisease	TRUE
OMIM:179095	UBIQUITIN-CONJUGATING ENZYME E2 B; UBE2B	MONDO:excludeNonDisease	TRUE
OMIM:179410	RADIXIN; RDX	MONDO:excludeNonDisease	TRUE
OMIM:179490	RAS-ASSOCIATED PROTEIN RAB3A; RAB3A	MONDO:excludeNonDisease	TRUE
OMIM:179502	RAP1, GTPase-GDP DISSOCIATION STIMULATOR 1; RAP1GDS1	MONDO:excludeNonDisease	TRUE
OMIM:179503	RRAD RAS-RELATED GLYCOLYSIS INHIBITOR AND CALCIUM CHANNEL REGULATOR; RRAD	MONDO:excludeNonDisease	TRUE
OMIM:179505	RAS HOMOLOG GENE FAMILY, MEMBER G; RHOG	MONDO:excludeNonDisease	TRUE
OMIM:179508	RAS-ASSOCIATED PROTEIN RAB1; RAB1	MONDO:excludeNonDisease	TRUE
OMIM:179509	RAS-ASSOCIATED PROTEIN RAB2; RAB2	MONDO:excludeNonDisease	TRUE
OMIM:179510	RAS-ASSOCIATED PROTEIN RAB3B; RAB3B	MONDO:excludeNonDisease	TRUE
OMIM:179511	RAS-ASSOCIATED PROTEIN RAB4A; RAB4A	MONDO:excludeNonDisease	TRUE
OMIM:179512	RAS-ASSOCIATED PROTEIN RAB5A; RAB5A	MONDO:excludeNonDisease	TRUE
OMIM:179513	RAS-ASSOCIATED PROTEIN RAB6A; RAB6A	MONDO:excludeNonDisease	TRUE
OMIM:179514	RAS-ASSOCIATED PROTEIN RAB5B; RAB5B	MONDO:excludeNonDisease	TRUE
OMIM:179520	RAS-RELATED PROTEIN 1A; RAP1A	MONDO:excludeNonDisease	TRUE
OMIM:179530	RAS-RELATED PROTEIN RAP1B; RAP1B	MONDO:excludeNonDisease	TRUE
OMIM:179540	RAS-RELATED PROTEIN 2A; RAP2A	MONDO:excludeNonDisease	TRUE
OMIM:179541	RAS-RELATED PROTEIN 2B; RAP2B	MONDO:excludeNonDisease	TRUE
OMIM:179550	RAS-LIKE PROTOONCOGENE A; RALA	MONDO:excludeNonDisease	TRUE
OMIM:179551	RAS-LIKE PROTOONCOGENE B; RALB	MONDO:excludeNonDisease	TRUE
OMIM:179555	RAS SUPPRESSOR PROTEIN 1; RSU1	MONDO:excludeNonDisease	TRUE
OMIM:179590	PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F; PTPRF	MONDO:excludeNonDisease	TRUE
OMIM:179605	PERIPHERIN 2; PRPH2	MONDO:excludeNonDisease	TRUE
OMIM:179610	EPHRIN RECEPTOR EphA1; EPHA1	MONDO:excludeNonDisease	TRUE
OMIM:179611	EPHRIN RECEPTOR EphA3; EPHA3	MONDO:excludeNonDisease	TRUE
OMIM:179615	RECOMBINATION-ACTIVATING GENE 1; RAG1	MONDO:excludeNonDisease	TRUE
OMIM:179616	RECOMBINATION-ACTIVATING GENE 2; RAG2	MONDO:excludeNonDisease	TRUE
OMIM:179617	RAD51 RECOMBINASE; RAD51	MONDO:excludeNonDisease	TRUE
OMIM:179618	RECOVERIN; RCVRN	MONDO:excludeNonDisease	TRUE
OMIM:179710	REGULATOR OF CHROMOSOME CONDENSATION 1; RCC1	MONDO:excludeNonDisease	TRUE
OMIM:179730	RELAXIN 1; RLN1	MONDO:excludeNonDisease	TRUE
OMIM:179740	RELAXIN 2; RLN2	MONDO:excludeNonDisease	TRUE
OMIM:179755	PROLINE-RICH MITOTIC CHECKPOINT CONTROL FACTOR; PRCC	MONDO:excludeNonDisease	TRUE
OMIM:179780	DIPEPTIDASE 1; DPEP1	MONDO:excludeNonDisease	TRUE
OMIM:179820	RENIN; REN	MONDO:excludeNonDisease	TRUE
OMIM:179835	REPLICATION PROTEIN A1, 70-KD; RPA1	MONDO:excludeNonDisease	TRUE
OMIM:179836	REPLICATION PROTEIN A2, 32-KD; RPA2	MONDO:excludeNonDisease	TRUE
OMIM:179837	REPLICATION PROTEIN A3, 14-KD; RPA3	MONDO:excludeNonDisease	TRUE
OMIM:179838	CAP-GLY DOMAIN-CONTAINING LINKER PROTEIN 1; CLIP1	MONDO:excludeNonDisease	TRUE
OMIM:180040	RD3 REGULATOR OF GUCY2D; RD3	MONDO:excludeNonDisease	TRUE
